ms_subclass,lot_frontage,lot_area,lot_shape,utilities,neighborhood,overall_qual,overall_cond,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_exposure,total_bsmt_sf,heating_qc,electrical,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_cars,garage_area,pool_area,pool_qc,yr_sold,saleprice,condition_3,bldg_type_1Fam,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,exterior_3rd,bsmt_qual_cond_merged,bsmtfin_type_merged,bsmtfin_sf_merged,garage_qual_cond_merged
120,69.05520046484602,4224,4,4,1,5,6,1975,0.0,3,3,1,1040.0,4,1,1040,0,1040,0.0,0.0,1,0,3,1,3,6,1,0,0,2.0,499.0,0,0,2008,124000,0,0,0,0,0,1,4,7,7,769.0,6
190,75.0,11235,4,4,2,5,5,1963,0.0,3,3,3,925.0,3,1,999,0,999,1.0,0.0,1,0,3,1,3,6,1,0,0,1.0,308.0,0,0,2007,130000,0,0,1,0,0,0,2,7,6,925.0,6
20,65.0,8450,4,4,3,7,5,2001,108.0,3,3,1,1349.0,5,1,1349,0,1349,0.0,0.0,2,0,3,1,3,6,1,0,0,2.0,539.0,0,0,2007,179000,0,1,0,0,0,0,4,7,2,0.0,6
20,99.0,11851,4,4,3,7,5,1990,0.0,3,3,1,1424.0,5,1,1442,0,1442,0.0,0.0,2,0,3,1,3,5,1,0,0,2.0,500.0,0,0,2009,180500,0,1,0,0,0,0,2,7,2,0.0,6
30,47.0,4608,4,4,1,4,6,1950,0.0,3,4,1,747.0,3,1,747,0,747,0.0,0.0,1,0,2,1,3,4,1,0,0,1.0,220.0,0,0,2010,80000,0,1,0,0,0,0,2,6,2,0.0,6
20,78.0,9262,4,4,3,8,5,2009,194.0,4,3,1,1573.0,5,1,1578,0,1578,0.0,0.0,2,0,3,1,5,7,1,1,4,3.0,840.0,0,0,2009,287090,0,1,0,0,0,0,4,7,2,0.0,6
20,70.0,12702,4,4,1,5,5,1956,0.0,3,3,0,0.0,4,0,882,0,882,0.0,0.0,1,0,2,1,3,4,1,0,0,1.0,308.0,0,0,2008,97000,0,1,0,0,0,0,3,0,0,0.0,6
120,69.05520046484602,2938,4,4,3,7,5,2002,40.0,4,3,3,1368.0,5,1,1511,0,1511,1.0,0.0,2,0,2,1,4,5,1,1,3,2.0,398.0,0,0,2006,246990,0,0,0,0,0,1,4,7,7,1038.0,6
20,160.0,18160,4,4,3,6,6,1964,138.0,3,3,3,1302.0,2,1,1128,0,1128,1.0,0.0,1,0,3,1,3,6,1,1,3,2.0,480.0,0,0,2007,154204,0,1,0,0,0,0,2,6,5,550.0,6
20,76.0,11355,3,4,2,7,7,2001,125.0,3,3,1,1312.0,5,1,1312,0,1312,0.0,0.0,1,1,3,1,3,6,1,1,4,2.0,495.0,0,0,2008,186000,0,1,0,0,0,0,2,6,5,637.0,6
160,21.0,1680,4,4,1,5,5,1972,356.0,3,3,1,630.0,3,1,630,672,1302,0.0,0.0,2,1,3,1,3,6,1,0,0,1.0,264.0,0,0,2008,111750,0,0,0,0,1,0,2,6,4,350.0,6
60,65.0,10616,3,4,3,7,5,2007,0.0,4,3,1,628.0,5,1,628,728,1356,0.0,0.0,2,1,3,1,4,6,1,1,4,2.0,484.0,0,0,2008,177439,0,1,0,0,0,0,4,7,2,0.0,6
60,96.0,11308,3,4,4,9,5,2008,154.0,5,3,3,1104.0,5,1,1130,1054,2184,1.0,0.0,2,1,3,1,5,10,1,1,4,3.0,836.0,0,0,2009,335000,0,1,0,0,0,0,4,8,7,936.0,6
60,80.0,10480,4,4,3,7,6,1976,660.0,3,3,1,803.0,3,1,1098,866,1964,0.0,0.0,2,1,4,1,3,8,1,1,4,2.0,483.0,0,0,2008,205000,0,1,0,0,0,0,2,6,6,403.0,6
120,35.0,5118,3,4,4,8,5,1990,0.0,4,3,4,1312.0,4,1,1321,0,1321,1.0,0.0,1,0,1,1,4,4,1,1,3,2.0,484.0,0,0,2007,212000,0,0,0,0,0,1,4,7,7,926.0,6
120,44.0,3811,3,4,3,8,5,2005,186.0,4,3,4,1594.0,5,1,1646,0,1646,1.0,1.0,2,0,2,1,4,5,1,1,4,2.0,525.0,0,0,2010,246000,0,0,0,0,0,1,4,8,7,1373.0,6
20,69.05520046484602,10825,3,4,3,7,7,1983,174.0,4,3,2,1260.0,3,1,1260,0,1260,1.0,0.0,2,0,3,1,3,6,1,0,0,2.0,598.0,0,0,2008,181900,0,1,0,0,0,0,2,7,7,747.0,6
50,50.0,5500,4,4,1,5,7,2001,0.0,3,3,1,926.0,3,1,926,0,1316,1.0,0.0,1,0,3,1,3,6,1,0,0,2.0,484.0,0,0,2010,130000,0,1,0,0,0,0,2,6,7,926.0,6
70,60.0,9600,4,4,1,5,7,2002,0.0,3,4,1,264.0,5,1,768,664,1432,0.0,0.0,2,0,2,1,3,7,1,0,0,2.0,360.0,0,0,2007,132000,0,1,0,0,0,0,2,4,2,0.0,7
60,75.0,9317,4,4,3,7,5,2001,0.0,4,4,1,779.0,5,1,1029,929,1958,1.0,0.0,2,1,3,1,4,7,1,1,3,2.0,499.0,0,0,2007,220000,0,1,0,0,0,0,4,8,7,497.0,6
20,69.05520046484602,11838,4,4,3,8,5,2001,0.0,4,3,3,1753.0,5,1,1788,0,1788,0.0,0.0,2,0,3,1,5,7,1,1,3,2.0,522.0,0,0,2009,236500,0,1,0,0,0,0,4,7,2,0.0,6
60,75.0,8004,3,4,3,8,5,2009,110.0,4,3,1,832.0,5,1,832,1103,1935,1.0,0.0,2,1,3,1,3,8,1,0,0,2.0,552.0,0,0,2009,263435,1,1,0,0,0,0,4,7,7,544.0,6
50,60.0,6876,4,4,1,6,6,1958,0.0,3,3,1,1272.0,3,1,1272,0,1969,0.0,0.0,2,0,4,1,3,9,0,1,4,2.0,400.0,0,0,2008,141000,0,1,0,0,0,0,2,6,2,0.0,6
60,69.05520046484602,8396,3,4,3,7,5,2003,196.0,4,3,1,847.0,5,1,847,1139,1986,0.0,0.0,2,1,4,1,4,9,1,1,4,2.0,434.0,0,0,2008,213000,0,1,0,0,0,0,4,7,2,0.0,6
20,73.0,9803,4,4,4,7,5,2010,0.0,4,3,1,1214.0,5,1,1214,0,1214,0.0,0.0,2,0,2,1,4,6,1,0,0,2.0,520.0,0,0,2010,179781,0,1,0,0,0,0,4,7,2,0.0,6
120,48.0,6240,4,4,4,8,5,2007,176.0,4,3,1,1342.0,5,1,1342,0,1342,1.0,0.0,2,0,2,1,4,6,1,1,4,2.0,550.0,0,0,2008,234250,0,0,0,0,0,1,2,7,7,846.0,6
20,69.05520046484602,15498,3,4,4,8,6,1976,0.0,4,3,3,1565.0,3,1,2898,0,2898,1.0,0.0,2,0,2,1,4,10,1,1,4,2.0,665.0,0,0,2008,287000,0,1,0,0,0,0,3,7,7,1565.0,6
60,69.05520046484602,12891,3,4,3,8,5,2002,99.69590931493346,4,3,1,870.0,5,1,878,1126,2004,1.0,0.0,2,1,4,1,4,8,1,1,4,3.0,644.0,0,0,2009,257500,0,1,0,0,0,0,4,8,7,651.0,6
30,60.0,6180,4,4,1,6,5,1950,0.0,3,3,1,960.0,3,1,986,0,986,0.0,0.0,1,0,2,1,3,5,1,1,4,1.0,180.0,0,0,2007,102000,0,1,0,0,0,0,2,6,2,0.0,6
45,57.0,7449,4,4,1,7,7,1950,0.0,3,3,1,637.0,5,0,1108,0,1108,0.0,0.0,1,0,3,1,4,6,1,1,4,1.0,280.0,0,0,2007,139400,0,1,0,0,0,0,2,6,2,0.0,6
50,60.0,10410,4,4,1,3,4,1950,0.0,3,3,1,672.0,3,1,694,520,1214,0.0,0.0,1,0,3,1,3,6,1,0,0,3.0,936.0,0,0,2006,105000,0,1,0,0,0,0,2,6,2,0.0,6
20,95.0,15865,3,4,2,8,6,1970,0.0,4,4,4,2217.0,5,1,2217,0,2217,1.0,0.0,2,0,4,1,4,8,1,1,3,2.0,621.0,0,0,2007,268000,0,1,0,0,0,0,2,7,8,1174.0,6
80,69.05520046484602,19690,3,4,2,6,7,1966,0.0,4,4,3,697.0,3,1,1575,626,2201,0.0,0.0,2,0,4,1,4,8,1,1,4,2.0,432.0,738,4,2006,274970,0,1,0,0,0,0,2,7,2,0.0,8
120,43.0,3182,4,4,3,7,5,2006,16.0,4,3,3,1220.0,5,1,1220,0,1220,0.0,0.0,2,0,2,1,4,5,1,1,4,2.0,397.0,0,0,2009,180000,0,0,0,0,0,1,4,7,7,16.0,6
70,60.0,9600,4,4,1,7,9,2005,0.0,3,5,1,689.0,5,1,689,689,1378,0.0,0.0,2,0,3,1,4,7,1,1,4,2.0,360.0,0,0,2008,161000,0,1,0,0,0,0,2,6,4,141.0,6
20,60.0,11100,4,4,2,4,7,2006,0.0,3,3,0,0.0,5,1,930,0,930,0.0,0.0,1,0,2,1,4,6,1,0,0,1.0,308.0,0,0,2010,84900,0,1,0,0,0,0,2,0,0,0.0,6
190,70.0,13587,4,4,2,5,5,1958,0.0,3,3,3,988.0,3,1,988,0,988,1.0,0.0,1,0,2,1,3,5,1,0,0,1.0,264.0,0,0,2010,119000,0,0,1,0,0,0,2,6,4,532.0,6
20,85.0,11447,3,4,4,8,5,2006,674.0,4,3,3,1964.0,5,1,1964,0,1964,1.0,0.0,2,1,3,1,4,7,1,1,4,3.0,892.0,0,0,2008,370000,0,1,0,0,0,0,4,8,7,1571.0,6
20,64.0,7242,4,4,3,7,5,2006,0.0,4,3,1,1270.0,5,1,1270,0,1270,0.0,0.0,2,0,2,1,4,6,1,0,0,2.0,524.0,0,0,2007,175900,0,1,0,0,0,0,4,7,2,0.0,6
90,64.0,7018,4,4,3,5,5,1979,0.0,3,3,0,0.0,3,1,1120,1120,2240,0.0,0.0,2,0,6,2,3,12,1,0,0,2.0,528.0,0,0,2009,142953,0,0,0,1,0,0,2,0,0,0.0,6
120,50.0,9466,2,4,4,8,5,1995,0.0,4,3,4,1494.0,5,1,1494,0,1494,1.0,0.0,1,1,1,1,4,5,1,1,4,2.0,478.0,0,0,2007,279700,0,0,0,0,0,1,3,7,7,1494.0,6
20,70.0,8400,4,4,2,5,5,1957,0.0,3,3,2,1179.0,4,1,1364,0,1364,0.0,0.0,1,1,3,1,3,6,1,1,4,1.0,331.0,0,0,2006,132000,0,1,0,0,0,0,3,5,5,623.0,6
60,69.05520046484602,11050,4,4,3,9,5,2000,204.0,4,3,2,1440.0,5,1,1476,677,2153,1.0,0.0,2,1,3,1,5,8,1,2,5,3.0,736.0,0,0,2009,313000,1,1,0,0,0,0,4,8,7,904.0,6
50,60.0,11040,4,4,1,4,6,1950,0.0,3,3,1,637.0,4,1,897,439,1336,0.0,0.0,1,1,3,1,3,7,1,0,0,1.0,570.0,0,0,2006,108000,0,1,0,0,0,0,2,6,4,637.0,6
60,60.0,6931,4,4,2,7,5,2004,92.0,4,3,1,746.0,5,1,760,896,1656,0.0,0.0,2,1,3,1,4,7,1,1,4,2.0,397.0,0,0,2008,165400,0,1,0,0,0,0,4,7,2,0.0,6
60,65.0,12438,3,4,3,6,5,1995,68.0,4,3,1,781.0,5,1,795,704,1499,0.0,0.0,2,1,3,1,4,6,1,1,3,2.0,473.0,0,0,2006,187000,1,1,0,0,0,0,4,7,2,0.0,6
60,174.0,15138,3,4,4,8,5,1996,506.0,4,3,1,1462.0,5,1,1490,1304,2794,1.0,0.0,2,1,4,1,5,9,1,1,3,3.0,810.0,0,0,2009,403000,0,1,0,0,0,0,4,7,7,689.0,6
60,69.05520046484602,12046,3,4,3,6,6,1976,298.0,3,3,1,848.0,3,1,1118,912,2030,0.0,0.0,2,1,4,1,4,8,1,1,3,2.0,551.0,0,0,2007,195000,0,1,0,0,0,0,2,6,3,156.0,6
80,100.0,9600,3,4,2,6,5,1961,291.0,3,3,3,1218.0,3,1,1254,0,1254,1.0,0.0,1,0,3,1,3,6,1,1,4,2.0,525.0,0,0,2007,158500,0,1,0,0,0,0,2,6,6,600.0,6
60,90.0,11367,4,4,3,8,5,2002,210.0,4,3,2,1065.0,5,1,1091,898,1989,1.0,0.0,2,1,3,1,4,7,1,1,4,2.0,586.0,0,0,2006,255000,0,1,0,0,0,0,4,7,7,932.0,6
20,56.0,26073,3,4,3,5,5,1956,0.0,3,3,1,1898.0,5,0,1898,0,1898,0.0,0.0,2,1,3,1,3,7,1,2,3,2.0,484.0,0,0,2008,236500,0,1,0,0,0,0,2,6,4,1116.0,6
20,65.0,7150,4,4,2,5,6,1966,52.0,3,3,1,988.0,3,1,988,0,988,1.0,0.0,1,0,3,1,3,5,1,0,0,1.0,360.0,0,0,2007,129250,0,1,0,0,0,0,2,6,5,725.0,6
20,100.0,15602,3,4,3,7,8,1997,0.0,3,3,1,1501.0,3,1,1801,0,1801,1.0,0.0,2,0,1,1,3,6,1,2,3,2.0,484.0,0,0,2010,289000,0,1,0,0,0,0,2,6,6,1247.0,6
90,76.0,10260,4,4,2,5,4,1976,0.0,3,3,0,0.0,3,1,936,936,1872,0.0,0.0,2,2,4,2,3,8,1,0,0,2.0,484.0,0,0,2008,100000,0,0,0,1,0,0,2,0,0,0.0,6
60,69.05520046484602,12728,4,4,3,8,5,2001,256.0,4,3,2,1531.0,5,1,1531,908,2439,1.0,0.0,2,1,4,1,4,7,1,1,3,2.0,560.0,0,0,2007,275000,0,1,0,0,0,0,4,7,7,1198.0,6
60,96.0,11690,3,4,3,8,5,2000,192.0,4,3,3,850.0,5,1,886,878,1764,0.0,0.0,2,1,3,1,4,7,1,1,3,2.0,560.0,0,0,2008,207000,0,1,0,0,0,0,4,7,2,0.0,6
20,71.0,9230,4,4,2,5,8,1998,166.0,3,3,2,864.0,4,1,1200,0,1200,1.0,0.0,1,1,1,1,4,6,1,0,0,2.0,884.0,0,0,2006,146000,0,1,0,0,0,0,2,6,7,661.0,6
160,21.0,1890,4,4,1,6,7,1972,380.0,3,3,1,494.0,5,1,494,536,1030,0.0,0.0,1,1,3,1,3,6,1,0,0,1.0,264.0,0,0,2006,116000,0,0,0,0,1,0,2,6,6,282.0,6
60,69.05520046484602,9375,4,4,3,7,5,1998,573.0,3,3,1,1057.0,5,1,1057,977,2034,1.0,0.0,2,1,3,1,4,8,1,0,0,2.0,645.0,0,0,2009,219500,0,1,0,0,0,0,4,7,7,739.0,6
120,48.0,3480,4,4,4,7,5,2003,163.0,4,3,1,1405.0,5,1,1405,0,1405,0.0,0.0,2,0,2,1,4,6,1,1,3,2.0,478.0,0,0,2009,173000,0,0,0,0,0,1,4,7,2,0.0,6
20,69.05520046484602,17140,4,4,2,4,6,1956,0.0,3,3,1,1134.0,5,0,1229,0,1229,0.0,0.0,1,0,3,1,3,6,1,0,0,1.0,284.0,0,0,2009,135000,0,1,0,0,0,0,4,6,6,1059.0,6
60,70.0,8749,4,4,3,7,5,2003,0.0,4,3,1,979.0,5,1,992,940,1932,1.0,0.0,2,1,3,1,4,7,1,1,4,2.0,610.0,0,0,2007,213000,0,1,0,0,0,0,4,7,7,654.0,6
20,91.0,11375,4,4,2,6,5,1995,0.0,3,3,1,967.0,3,1,1299,0,1299,0.0,0.0,1,0,3,1,4,6,1,1,3,2.0,494.0,0,0,2007,150000,0,1,0,0,0,0,4,6,4,736.0,6
120,53.0,3922,4,4,3,7,5,2007,72.0,4,3,3,1258.0,5,1,1402,0,1402,0.0,2.0,0,2,2,1,4,7,1,1,4,3.0,648.0,0,0,2007,194201,0,0,0,0,0,1,4,8,2,0.0,6
120,43.0,3182,4,4,3,7,5,2006,16.0,4,3,1,1346.0,5,1,1504,0,1504,0.0,0.0,2,0,1,1,4,7,1,1,4,2.0,457.0,0,0,2009,181000,0,0,0,0,0,1,4,7,7,16.0,6
20,75.0,9750,4,4,2,6,6,1958,243.0,3,3,1,1442.0,4,1,1442,0,1442,0.0,0.0,1,1,4,1,3,7,1,0,0,1.0,301.0,0,0,2007,157900,0,1,0,0,0,0,2,6,4,608.0,6
60,72.0,13426,3,4,3,7,5,2000,0.0,4,3,2,951.0,5,1,951,828,1779,1.0,0.0,2,1,3,1,4,7,1,1,3,2.0,586.0,0,0,2006,217000,0,1,0,0,0,0,4,7,7,894.0,6
60,85.0,10574,4,4,3,8,5,2006,0.0,4,3,2,1082.0,5,1,1082,871,1953,0.0,0.0,2,1,3,1,4,9,1,1,4,3.0,1043.0,0,0,2009,252000,0,1,0,0,0,0,4,7,2,0.0,6
60,70.0,8726,4,4,3,7,5,2002,0.0,4,3,1,872.0,5,1,872,1037,1909,0.0,0.0,2,1,4,1,4,8,1,0,0,2.0,529.0,0,0,2006,197000,0,1,0,0,0,0,4,7,2,0.0,6
60,62.0,7984,3,4,3,7,5,2005,200.0,4,3,1,868.0,5,1,868,762,1630,0.0,0.0,2,1,3,1,4,7,1,1,4,2.0,436.0,0,0,2009,189500,0,1,0,0,0,0,4,7,2,0.0,6
50,45.0,8248,4,4,2,5,7,1950,0.0,3,3,1,686.0,4,1,686,564,1250,0.0,1.0,1,1,3,1,2,7,1,0,0,1.0,280.0,0,0,2006,116000,0,1,0,0,0,0,1,6,2,0.0,6
20,69.05520046484602,9790,4,4,3,6,5,1963,451.0,3,3,1,1328.0,3,1,1328,0,1328,1.0,0.0,1,1,3,1,3,6,1,2,4,2.0,528.0,0,0,2010,143000,0,1,0,0,0,0,2,6,8,650.0,6
20,60.0,7200,4,4,2,5,7,1950,0.0,3,3,1,876.0,3,1,988,0,988,0.0,0.0,1,0,3,1,3,6,1,0,0,1.0,276.0,0,0,2007,119000,0,1,0,0,0,0,2,6,7,630.0,6
50,60.0,7200,4,4,2,6,5,1954,0.0,3,3,1,854.0,2,0,854,424,1278,0.0,0.0,1,0,4,1,3,6,1,0,0,1.0,240.0,0,0,2008,127500,0,1,0,0,0,0,2,6,4,673.0,6
60,65.0,8125,4,4,3,6,5,2005,0.0,4,3,1,858.0,5,1,858,858,1716,0.0,0.0,2,1,3,1,4,7,1,0,0,2.0,615.0,0,0,2006,200825,0,1,0,0,0,0,4,7,2,0.0,6
30,60.0,8088,4,4,2,2,3,1955,0.0,3,3,1,498.0,3,0,498,0,498,0.0,0.0,1,0,1,1,3,3,1,0,0,1.0,216.0,0,0,2006,35000,0,1,0,0,0,0,2,6,2,0.0,4
60,69.05520046484602,12511,3,4,3,7,7,1978,168.0,4,3,1,1420.0,5,1,1420,1420,2840,0.0,1.0,2,1,4,1,4,8,0,2,4,4.0,1314.0,0,0,2008,292500,0,1,0,0,0,0,2,7,6,988.0,7
160,21.0,1869,4,4,1,6,6,1970,127.0,3,3,1,483.0,3,1,483,504,987,0.0,0.0,1,1,2,1,3,5,1,0,0,1.0,280.0,0,0,2008,106000,0,0,0,0,1,0,2,6,4,321.0,6
30,94.0,9259,4,4,2,4,4,1950,0.0,3,3,1,660.0,3,1,756,0,756,0.0,0.0,1,0,2,1,3,4,1,0,0,2.0,440.0,0,0,2010,85000,0,1,0,0,0,0,2,5,2,0.0,6
20,129.0,16770,4,4,4,8,5,2003,270.0,4,3,4,1712.0,5,1,1712,0,1712,1.0,0.0,2,0,3,1,4,8,1,1,4,3.0,701.0,0,0,2009,286500,0,1,0,0,0,0,4,8,7,1196.0,6
120,53.0,4043,4,4,2,6,5,1977,0.0,3,3,1,1069.0,3,1,1069,0,1069,0.0,0.0,2,0,2,1,3,4,1,1,2,2.0,440.0,0,0,2010,127500,0,0,0,0,0,1,2,7,6,360.0,6
20,75.0,9000,4,4,3,7,5,2007,0.0,4,3,1,1335.0,5,1,1335,0,1335,0.0,0.0,2,0,3,1,4,6,1,0,0,2.0,575.0,0,0,2007,210400,0,1,0,0,0,0,4,7,2,0.0,6
120,62.0,12677,3,4,4,8,5,2004,472.0,5,3,4,1518.0,5,1,1518,0,1518,0.0,0.0,1,1,1,1,5,6,1,1,4,2.0,588.0,0,0,2008,274000,0,0,0,0,0,1,2,8,7,1218.0,6
60,107.0,12852,3,4,4,8,5,2007,0.0,4,3,3,920.0,5,1,920,860,1780,1.0,0.0,2,1,3,1,4,6,1,1,4,2.0,612.0,0,0,2008,264966,0,1,0,0,0,0,4,7,7,770.0,6
50,60.0,10320,4,4,1,4,1,1950,0.0,2,2,1,771.0,2,1,866,504,1484,0.0,0.0,2,0,3,1,3,6,0,0,0,1.0,264.0,0,0,2007,50000,0,1,0,0,0,0,2,5,2,0.0,5
50,60.0,10800,4,4,1,5,6,1950,0.0,3,4,1,686.0,3,1,966,686,1652,1.0,0.0,2,0,4,1,3,7,1,0,0,1.0,416.0,0,0,2010,139000,0,1,0,0,0,0,2,5,3,686.0,6
60,69.05520046484602,19522,3,4,4,7,5,1990,272.0,4,3,1,1223.0,4,1,1271,1232,2503,1.0,0.0,2,1,3,1,4,7,1,1,3,2.0,564.0,0,0,2007,300000,0,1,0,0,0,0,2,7,7,727.0,6
80,75.0,13860,4,4,2,8,7,1995,0.0,4,3,4,1952.0,4,1,2000,704,2704,1.0,0.0,2,1,4,1,5,9,1,3,3,2.0,538.0,0,0,2009,345000,0,1,0,0,0,0,2,7,7,1410.0,6
20,73.0,11927,4,4,3,8,5,1995,519.0,4,3,4,1556.0,5,1,1592,0,1592,0.0,0.0,2,0,3,1,4,7,1,1,3,2.0,484.0,0,0,2007,228000,0,1,0,0,0,0,2,7,10,873.0,6
80,69.05520046484602,11950,3,4,3,7,5,2003,99.69590931493346,4,3,1,384.0,5,1,754,640,1394,0.0,0.0,2,1,3,1,4,7,1,1,3,2.0,400.0,0,0,2007,165500,0,1,0,0,0,0,4,7,2,0.0,6
70,57.0,9906,4,4,1,4,4,1950,0.0,3,3,1,686.0,2,1,810,518,1328,0.0,0.0,1,0,3,1,3,8,1,0,0,1.0,210.0,0,0,2006,107000,0,1,0,0,0,0,2,6,2,0.0,6
120,41.0,4923,4,4,4,8,5,2002,0.0,4,3,3,1593.0,5,1,1593,0,1593,1.0,0.0,1,1,0,1,5,5,1,1,4,2.0,682.0,0,0,2008,286000,0,0,0,0,0,1,4,8,7,1153.0,6
30,60.0,7879,4,4,1,4,5,1950,0.0,3,3,1,720.0,3,0,720,0,720,0.0,0.0,1,0,2,1,3,4,1,0,0,0.0,0.0,0,0,2009,34900,0,1,0,0,0,0,2,6,4,495.0,0
20,66.0,7800,3,4,2,5,5,1964,0.0,3,3,1,912.0,3,1,912,0,912,0.0,0.0,1,0,2,1,3,5,1,0,0,1.0,288.0,0,0,2006,115000,0,1,0,0,0,0,2,6,5,912.0,6
120,69.05520046484602,3196,4,4,3,8,5,2003,40.0,4,3,4,1273.0,5,1,1456,0,1456,0.0,0.0,2,0,2,1,4,7,1,1,3,2.0,400.0,0,0,2006,215000,0,0,0,0,0,1,4,7,2,0.0,6
70,68.0,9928,4,4,1,7,8,1994,0.0,3,4,1,672.0,2,1,1272,672,1944,0.0,0.0,2,0,3,1,3,8,0,0,0,1.0,216.0,0,0,2009,179900,0,1,0,0,0,0,2,6,2,0.0,6
120,69.05520046484602,6820,3,4,4,8,5,1985,0.0,4,3,3,1488.0,3,1,1502,0,1502,1.0,0.0,1,1,1,1,4,4,1,0,0,2.0,528.0,0,0,2010,212000,0,0,0,0,0,1,2,7,10,1488.0,6
60,50.0,13128,3,4,3,8,5,2005,216.0,4,3,1,1074.0,5,1,1074,990,2064,0.0,0.0,2,1,4,1,4,7,1,1,4,2.0,527.0,0,0,2006,250000,0,1,0,0,0,0,4,7,2,0.0,6
50,52.0,6240,4,4,1,5,6,1950,0.0,3,3,1,1042.0,5,1,1042,534,1576,0.0,0.0,1,0,3,1,3,8,1,1,4,1.0,225.0,0,0,2006,149000,0,1,0,0,0,0,2,6,2,0.0,6
60,69.05520046484602,8000,4,4,3,6,5,1996,0.0,3,3,1,773.0,4,1,773,885,1658,1.0,0.0,2,1,3,1,3,8,1,1,3,2.0,431.0,0,0,2008,188000,0,1,0,0,0,0,2,7,7,219.0,6
30,60.0,10410,4,4,1,3,8,2001,0.0,3,4,1,713.0,5,1,713,0,713,0.0,0.0,1,0,2,1,4,5,1,0,0,1.0,371.0,0,0,2006,99800,0,1,0,0,0,0,4,6,2,0.0,4
70,60.0,10800,4,4,1,7,8,1998,0.0,3,4,1,718.0,5,1,1576,978,2554,0.0,0.0,1,1,3,1,3,8,1,0,0,2.0,704.0,0,0,2007,159500,0,1,0,0,0,0,3,6,2,0.0,6
80,67.0,13300,3,4,3,7,5,2004,0.0,4,3,1,384.0,5,1,744,630,1374,1.0,0.0,2,1,3,1,4,7,1,1,4,2.0,400.0,0,0,2010,184500,0,1,0,0,0,0,4,7,7,326.0,6
60,69.0,9588,3,4,3,8,5,2007,270.0,4,3,1,1482.0,5,1,1482,1092,2574,0.0,0.0,2,1,3,1,5,10,1,1,4,3.0,868.0,0,0,2007,276000,0,1,0,0,0,0,4,8,2,0.0,6
160,24.0,2308,4,4,2,6,6,1976,0.0,3,3,1,804.0,3,1,804,744,1548,1.0,0.0,2,1,3,1,4,7,1,1,3,2.0,440.0,0,0,2007,155000,0,0,0,0,0,1,1,7,6,556.0,6
20,83.0,13383,3,4,2,5,5,2000,176.0,3,3,1,1188.0,5,1,1404,0,1404,0.0,0.0,2,0,3,1,3,7,1,1,1,2.0,504.0,0,0,2009,160000,0,1,0,0,0,0,2,6,5,594.0,6
60,85.0,9350,4,4,2,5,6,1964,0.0,3,3,1,720.0,4,1,720,720,1440,0.0,0.0,1,1,4,1,3,7,1,1,1,2.0,480.0,0,0,2006,157500,0,1,0,0,0,0,2,6,6,360.0,6
20,76.0,9892,4,4,2,8,5,1995,0.0,4,4,4,1679.0,5,1,1803,0,1803,1.0,1.0,2,1,3,1,4,6,1,2,3,2.0,482.0,0,0,2010,285000,0,1,0,0,0,0,4,8,8,1625.0,6
90,67.0,8777,4,4,2,5,7,2003,0.0,3,3,1,1272.0,4,1,1272,928,2200,2.0,0.0,2,2,4,2,3,9,1,0,0,0.0,0.0,0,0,2008,145900,0,0,0,1,0,0,2,6,6,1084.0,0
80,85.0,10541,3,4,3,7,5,1996,0.0,4,3,3,672.0,5,1,1302,735,2037,0.0,0.0,2,1,3,1,4,8,1,1,3,2.0,472.0,0,0,2008,229000,0,1,0,0,0,0,4,7,2,0.0,6
20,99.0,5940,3,4,1,4,7,1950,0.0,3,3,0,0.0,3,0,896,0,896,0.0,0.0,1,0,2,1,3,4,1,0,0,1.0,280.0,0,0,2008,79000,0,1,0,0,0,0,1,0,0,0.0,6
50,60.0,10284,4,4,1,4,7,1993,0.0,3,3,2,1151.0,5,1,845,436,1281,1.0,0.0,2,0,1,1,3,6,0,0,0,2.0,580.0,0,0,2007,128500,0,1,0,0,0,0,2,6,7,1096.0,6
60,84.0,9660,3,4,4,8,5,1998,242.0,4,3,1,1044.0,5,1,1079,897,1976,1.0,0.0,2,1,3,1,4,7,1,1,5,3.0,885.0,0,0,2006,286000,0,1,0,0,0,0,4,7,7,791.0,6
60,88.0,10179,3,4,3,6,5,1997,0.0,3,3,1,945.0,5,1,945,663,1608,0.0,0.0,2,1,3,1,3,7,1,1,3,2.0,470.0,0,0,2009,189500,0,1,0,0,0,0,4,7,6,847.0,6
20,75.0,9533,4,4,2,5,5,1953,140.0,3,3,0,0.0,3,0,1210,0,1210,0.0,0.0,1,1,2,1,3,7,1,0,0,1.0,616.0,0,0,2009,102900,0,1,0,0,0,0,2,0,0,0.0,6
50,53.0,5830,4,4,1,5,6,1997,0.0,3,4,1,988.0,5,1,1030,582,1612,0.0,0.0,1,1,3,1,3,7,1,0,0,1.0,363.0,0,0,2010,128500,0,1,0,0,0,0,2,6,4,788.0,6
